rot_x,rot_y,rot_z,running_mean_x,running_mean_y,running_mean_z
-0.855176,0.257520,0.449840,-0.028565,0.011566,0.060337
-0.710742,0.506176,0.488498,-0.030162,0.012724,0.061340
0.252932,0.419158,-0.871970,-0.029501,0.013674,0.059159
0.230406,-0.966559,0.112595,-0.028895,0.011389,0.059284
-0.597722,-0.094906,0.796066,-0.030218,0.011142,0.060997
-0.538401,0.825598,0.168854,-0.031397,0.013031,0.061247
-0.325865,0.479117,-0.815021,-0.032079,0.014110,0.059219
0.349434,-0.798240,-0.490620,-0.031197,0.012234,0.057949
0.150255,0.281432,0.947744,-0.030779,0.012855,0.059999
0.521890,0.756202,0.394701,-0.029509,0.014563,0.060769
-0.393759,-0.411509,-0.821957,-0.030344,0.013586,0.058744
0.639981,0.639008,-0.426723,-0.028810,0.015017,0.057633
-0.137289,0.977245,0.161693,-0.029058,0.017214,0.057871
0.628811,0.743409,-0.227901,-0.027559,0.018868,0.057220
-0.530987,0.756091,0.382595,-0.028704,0.020544,0.057959
-0.431147,-0.109453,0.895618,-0.029616,0.020249,0.059859
-0.303092,0.880834,0.363685,-0.030235,0.022196,0.060546
-0.215055,0.916640,-0.336930,-0.030652,0.024215,0.059649
0.483820,0.264957,0.834096,-0.029493,0.024757,0.061393
-0.085986,-0.864156,0.495823,-0.029620,0.022760,0.062369
-0.736194,0.673309,0.068365,-0.031205,0.024218,0.062383
-0.101492,0.827013,-0.552946,-0.031362,0.026014,0.061006
-0.149473,-0.254903,0.955344,-0.031625,0.025387,0.063003
-0.963098,-0.132018,-0.234549,-0.033700,0.025037,0.062340
-0.282163,-0.256889,0.924333,-0.034252,0.024410,0.064255
0.268858,0.603401,0.750748,-0.033580,0.025694,0.065778
0.831567,0.297912,-0.468769,-0.031666,0.026296,0.064595
0.740326,-0.668625,0.069693,-0.029962,0.024762,0.064606
-0.295959,0.136888,0.945341,-0.030548,0.025009,0.066546
0.931155,0.107597,0.348386,-0.028434,0.025191,0.067166
-0.136379,-0.553972,0.821289,-0.028671,0.023921,0.068819
0.500543,0.295829,0.813598,-0.027513,0.024516,0.070449
-0.529285,-0.101783,0.842317,-0.028608,0.024240,0.072134
-0.780080,-0.009256,0.625612,-0.030246,0.024167,0.073340
0.175449,-0.061703,0.982553,-0.029798,0.023980,0.075317
0.232475,-0.955163,-0.183353,-0.029230,0.021856,0.074756
-0.195228,-0.979789,0.043574,-0.029589,0.019688,0.074688
0.556835,-0.671233,-0.489266,-0.028322,0.018196,0.073470
0.716464,-0.497427,-0.489127,-0.026717,0.017085,0.072258
0.441232,0.744230,0.501434,-0.025711,0.018648,0.073181
-0.988380,0.133947,0.071850,-0.027777,0.018896,0.073178
-0.662461,-0.746481,-0.062537,-0.029136,0.017257,0.072887
-0.785904,0.596103,-0.164364,-0.030753,0.018494,0.072380
0.628245,-0.350253,-0.694716,-0.029348,0.017708,0.070745
-0.764720,-0.470303,-0.440475,-0.030912,0.016669,0.069657
-0.981115,0.192922,-0.013969,-0.032930,0.017043,0.069479
-0.967051,-0.121962,0.223467,-0.034909,0.016749,0.069806
0.609700,-0.791552,-0.041357,-0.033546,0.015040,0.069571
-0.333077,-0.663659,0.669788,-0.034178,0.013608,0.070837
0.741234,0.400021,-0.539033,-0.032545,0.014422,0.069553
0.377175,-0.848528,-0.371133,-0.031685,0.012609,0.068627
-0.848808,-0.496901,0.180593,-0.033398,0.011541,0.068862
0.690424,-0.564402,-0.452510,-0.031883,0.010336,0.067771
-0.403747,-0.601036,-0.689742,-0.032660,0.009059,0.066190
-0.247563,0.873732,0.418695,-0.033107,0.010861,0.066924
-0.351236,-0.479713,0.804058,-0.033769,0.009841,0.068457
0.915922,0.045575,-0.398760,-0.031798,0.009915,0.067487
-0.948780,0.143450,-0.281494,-0.033697,0.010192,0.066765
-0.051942,-0.857072,-0.512571,-0.033735,0.008400,0.065568
0.685775,0.241214,0.686680,-0.032251,0.008880,0.066848
-0.863333,0.201696,0.462574,-0.033961,0.009276,0.067663
0.693061,0.303950,0.653668,-0.032468,0.009882,0.068866
0.499395,-0.546936,0.671912,-0.031378,0.008740,0.070102
0.459861,-0.843688,-0.276981,-0.030374,0.006997,0.069392
0.819294,0.264257,-0.508847,-0.028640,0.007522,0.068212
-0.352014,-0.594483,-0.722964,-0.029298,0.006296,0.066600
0.996978,0.075436,-0.018527,-0.027213,0.006437,0.066427
0.475610,-0.747976,-0.462955,-0.026193,0.004907,0.065354
-0.177054,0.094052,-0.979697,-0.026498,0.005087,0.063238
-0.394017,-0.595428,-0.700155,-0.027240,0.003874,0.061696
0.807072,0.331980,0.488287,-0.025558,0.004535,0.062556
0.560668,-0.604180,-0.566231,-0.024379,0.003311,0.061291
-0.176614,0.459807,-0.870279,-0.024685,0.004227,0.059420
-0.073955,0.170394,-0.982597,-0.024783,0.004560,0.057332
0.103418,0.951064,-0.291172,-0.024527,0.006453,0.056635
0.516209,-0.811605,-0.273543,-0.023448,0.004820,0.055976
0.319383,0.903355,-0.286259,-0.022765,0.006610,0.055294
-0.947430,-0.251169,-0.198219,-0.024603,0.006098,0.054790
0.126906,-0.843217,-0.522379,-0.024302,0.004413,0.053645
0.359940,0.912832,-0.192823,-0.023541,0.006211,0.053157
-0.284055,-0.076130,0.955781,-0.024056,0.006049,0.054941
0.545206,-0.266469,-0.794824,-0.022934,0.005511,0.053265
-0.491274,-0.001785,-0.871003,-0.023855,0.005497,0.051445
0.607855,0.436492,-0.663315,-0.022614,0.006344,0.050041
0.461109,-0.532382,0.709893,-0.021666,0.005287,0.051335
-0.203190,0.646265,-0.735565,-0.022021,0.006542,0.049795
0.576465,-0.810299,-0.105378,-0.020852,0.004946,0.049492
-0.525761,0.574392,0.627414,-0.021836,0.006056,0.050618
0.808222,0.080081,-0.583407,-0.020222,0.006200,0.049385
0.142976,-0.322320,0.935771,-0.019905,0.005562,0.051106
0.271631,-0.957716,-0.094852,-0.019340,0.003696,0.050823
-0.170130,-0.864038,0.473808,-0.019631,0.002017,0.051641
0.591685,0.743001,0.312824,-0.018451,0.003448,0.052146
-0.733004,0.680214,-0.003884,-0.019828,0.004752,0.052038
0.576002,0.669510,-0.469018,-0.018682,0.006030,0.051036
-0.260037,-0.843115,0.470678,-0.019145,0.004400,0.051841
-0.758540,0.321913,-0.566558,-0.020562,0.005008,0.050656
-0.041370,0.988150,-0.147808,-0.020602,0.006888,0.050277
-0.501515,0.446673,0.740922,-0.021519,0.007728,0.051595
-0.703238,0.055550,-0.708781,-0.022818,0.007819,0.050147
-0.227839,0.342734,0.911385,-0.023208,0.008455,0.051784
-0.774105,0.414253,-0.478702,-0.024633,0.009225,0.050777
0.721391,0.609519,0.328759,-0.023220,0.010362,0.051304
0.387582,-0.916016,-0.103419,-0.022443,0.008611,0.051011
0.013027,0.785839,0.618294,-0.022376,0.010078,0.052082
-0.038919,-0.274364,-0.960838,-0.022407,0.009542,0.050174
0.779598,0.616408,0.110762,-0.020900,0.010683,0.050288
0.695552,0.297090,-0.654175,-0.019556,0.011220,0.048966
0.270281,0.057260,0.961077,-0.019013,0.011306,0.050674
-0.380065,0.400091,-0.833953,-0.019688,0.012033,0.049021
-0.614531,0.104435,-0.781949,-0.020797,0.012205,0.047471
0.388236,-0.145073,0.910069,-0.020036,0.011912,0.049077
-0.703070,0.487855,-0.517388,-0.021305,0.012797,0.048024
0.820631,0.568782,0.055235,-0.019743,0.013829,0.048037
-0.588075,0.781552,-0.208191,-0.020796,0.015250,0.047563
0.268518,0.169009,0.948332,-0.020261,0.015534,0.049228
-0.245004,-0.424550,0.871625,-0.020676,0.014723,0.050745
-0.451048,0.597639,0.662860,-0.021468,0.015796,0.051872
-0.571373,0.333884,-0.749703,-0.022479,0.016381,0.050399
-0.569215,-0.154779,-0.807488,-0.023482,0.016067,0.048825
0.167776,0.369015,0.914155,-0.023132,0.016713,0.050410
-0.349902,0.143800,0.925684,-0.023729,0.016945,0.052010
-0.453145,0.807521,-0.377584,-0.024513,0.018388,0.051226
-0.472668,0.582473,0.661294,-0.025329,0.019416,0.052337
0.262686,0.178338,-0.948257,-0.024806,0.019705,0.050518
0.352686,0.890235,0.288260,-0.024121,0.021284,0.050949
-0.260014,-0.351288,-0.899438,-0.024548,0.020609,0.049228
0.618465,-0.529284,-0.580827,-0.023385,0.019615,0.048088
0.407290,0.905241,0.121052,-0.022608,0.021214,0.048220
0.590704,0.236237,0.771531,-0.021503,0.021601,0.049523
0.384393,0.209748,0.899026,-0.020773,0.021940,0.051051
0.987917,0.088818,-0.127012,-0.018962,0.022060,0.050731
0.251781,-0.298979,-0.920445,-0.018476,0.021484,0.048991
-0.088025,0.937080,0.337834,-0.018601,0.023122,0.049508
0.899009,-0.368578,-0.236502,-0.016962,0.022423,0.048997
0.805851,-0.306090,-0.506866,-0.015496,0.021837,0.048006
0.184751,0.912759,0.364332,-0.015139,0.023422,0.048569
-0.854184,-0.407062,-0.323527,-0.016630,0.022658,0.047908
-0.591507,-0.021630,-0.806010,-0.017649,0.022579,0.046394
-0.633171,0.751944,-0.183505,-0.018738,0.023870,0.045987
0.179581,0.027721,0.983353,-0.018388,0.023877,0.047643
-0.319685,0.898451,0.300978,-0.018919,0.025419,0.048090
-0.968235,0.071284,0.239667,-0.020591,0.025500,0.048427
0.376752,0.734407,-0.564538,-0.019892,0.026746,0.047350
0.070136,-0.897012,-0.436405,-0.019734,0.025125,0.046501
0.907174,0.228490,0.353311,-0.018111,0.025482,0.047039
0.865722,0.100127,0.490408,-0.016566,0.025612,0.047814
-0.420328,0.788380,0.449200,-0.017271,0.026943,0.048514
-0.727281,-0.599365,-0.334401,-0.018507,0.025852,0.047847
-0.548926,0.530387,0.646041,-0.019430,0.026730,0.048888
-0.548259,-0.686552,-0.477554,-0.020348,0.025491,0.047974
-0.195722,0.971539,-0.133436,-0.020652,0.027131,0.047659
-0.149217,-0.670744,0.726524,-0.020874,0.025923,0.048834
0.439331,0.869296,-0.226524,-0.020080,0.027380,0.048358
-0.261593,-0.952647,0.155025,-0.020496,0.025690,0.048542
0.370683,0.729161,0.575255,-0.019823,0.026901,0.049449
-0.725586,0.588276,-0.357011,-0.021035,0.027866,0.048750
0.430652,0.870135,-0.239592,-0.020261,0.029310,0.048256
0.577425,-0.751843,-0.318296,-0.019237,0.027973,0.047628
0.899111,-0.365329,0.241109,-0.017667,0.027301,0.047959
-0.069034,0.509163,0.857897,-0.017755,0.028123,0.049341
-0.579397,0.307647,0.754753,-0.018712,0.028599,0.050543
-0.422150,0.009964,0.906471,-0.019398,0.028567,0.051998
0.304055,-0.643337,0.702615,-0.018849,0.027427,0.053103
-0.734448,-0.293982,0.611687,-0.020062,0.026882,0.054050
0.737742,0.627698,0.248457,-0.018779,0.027898,0.054379
-0.855167,-0.506128,0.111909,-0.020192,0.026996,0.054476
-0.137231,0.532089,0.835493,-0.020390,0.027848,0.055793
-0.970445,0.089312,-0.224185,-0.021989,0.027952,0.055321
-0.553956,-0.762532,-0.334182,-0.022883,0.026623,0.054667
0.671087,0.562566,0.482869,-0.021719,0.027522,0.055385
0.758835,-0.642137,0.108762,-0.020411,0.026401,0.055475
-0.691672,0.184874,-0.698149,-0.021534,0.026666,0.054214
-0.550968,0.831487,0.071157,-0.022418,0.028009,0.054243
-0.871168,0.354277,0.339932,-0.023832,0.028553,0.054719
0.986826,-0.127532,0.099550,-0.022151,0.028293,0.054794
0.836357,-0.373214,-0.401519,-0.020724,0.027626,0.054036
-0.898396,-0.435141,-0.059477,-0.022180,0.026859,0.053847
0.241488,-0.490556,-0.837280,-0.021743,0.026002,0.052372
-0.371786,-0.455619,-0.808818,-0.022322,0.025206,0.050948
-0.534887,-0.803394,0.261637,-0.023168,0.023839,0.051296
0.225383,0.039873,-0.973454,-0.022758,0.023865,0.049608
0.474780,-0.625835,0.618802,-0.021940,0.022797,0.050544
-0.295828,0.762473,0.575431,-0.022390,0.024011,0.051406
0.621303,0.551591,-0.556534,-0.021335,0.024876,0.050409
0.020093,0.517134,-0.855668,-0.021267,0.025682,0.048926
-0.617361,0.774910,0.135575,-0.022241,0.026906,0.049068
-0.513735,-0.511941,0.688472,-0.023043,0.026027,0.050111
0.642554,0.760802,0.091131,-0.021959,0.027224,0.050178
0.052853,0.960498,-0.273223,-0.021837,0.028741,0.049652
0.131025,-0.944456,-0.301390,-0.021589,0.027161,0.049082
0.648633,-0.627591,-0.430587,-0.020502,0.026100,0.048305
0.687742,-0.323922,0.649681,-0.019356,0.025534,0.049278
0.184296,-0.766216,0.615588,-0.019027,0.024255,0.050193
0.385359,-0.863204,0.326155,-0.018375,0.022823,0.050638
-0.785060,0.448444,-0.427291,-0.019610,0.023509,0.049868
0.473301,-0.733427,-0.487925,-0.018817,0.022292,0.049004
0.547276,-0.435488,-0.714730,-0.017909,0.021557,0.047778
0.604847,0.554978,0.571103,-0.016911,0.022412,0.048616
0.339631,-0.445632,-0.828289,-0.016340,0.021663,0.047213
0.030809,-0.864193,-0.502217,-0.016265,0.020248,0.046336
-0.873320,0.294931,-0.387722,-0.017632,0.020686,0.045643
-0.108151,0.959175,-0.261317,-0.017776,0.022180,0.045155
0.194036,-0.884039,-0.425236,-0.017439,0.020740,0.044407
-0.848158,0.405779,0.340545,-0.018758,0.021351,0.044877
-0.681813,0.653784,0.328174,-0.019809,0.022353,0.045326
0.403198,0.914959,-0.016764,-0.019139,0.023765,0.045227
0.882306,0.344470,0.320744,-0.017715,0.024272,0.045663
0.282617,0.319056,0.904617,-0.017241,0.024737,0.047018
-0.485680,0.832650,-0.266099,-0.017979,0.026009,0.046524
0.796806,-0.600647,-0.065761,-0.016698,0.025024,0.046348
0.819960,0.181627,-0.542841,-0.015385,0.025270,0.045423
0.102093,0.576557,-0.810654,-0.015201,0.026134,0.044081
-0.324037,-0.726969,-0.605406,-0.015684,0.024955,0.043065
-0.461003,-0.411416,0.786265,-0.016380,0.024273,0.044226
-0.361627,0.214716,-0.907261,-0.016918,0.024571,0.042742
0.615089,0.649644,-0.446798,-0.015934,0.025544,0.041979
-0.488487,-0.681456,0.544976,-0.016669,0.024445,0.042761
-0.928618,0.352387,0.116155,-0.018085,0.024954,0.042875
-0.367231,0.810590,0.456164,-0.018626,0.026172,0.043516
-0.719887,-0.182796,0.669588,-0.019712,0.025848,0.044485
-0.923747,-0.236461,-0.301295,-0.021109,0.025443,0.043951
0.768827,-0.548916,-0.328017,-0.019890,0.024557,0.043377
-0.277099,0.715235,-0.641603,-0.020286,0.025621,0.042321
-0.803978,0.577044,-0.143663,-0.021492,0.026469,0.042035
-0.948550,-0.279643,0.148501,-0.022916,0.025999,0.042199
0.102134,0.145974,-0.984002,-0.022724,0.026183,0.040625
-0.804912,0.462012,0.372373,-0.023922,0.026850,0.041133
0.591556,0.805231,0.040811,-0.022981,0.028041,0.041132
0.339171,0.324796,0.882876,-0.022428,0.028494,0.042417
0.568603,-0.549544,-0.612121,-0.021527,0.027613,0.041420
0.416357,0.418807,0.806999,-0.020861,0.028208,0.042585
0.889332,0.453358,0.059618,-0.019477,0.028854,0.042611
0.175291,-0.810399,0.559040,-0.019182,0.027581,0.043394
0.863089,-0.351177,0.362977,-0.017845,0.027007,0.043879
0.185761,0.862059,-0.471537,-0.017537,0.028270,0.043099
-0.297532,-0.865468,-0.403039,-0.017960,0.026920,0.042425
-0.090130,-0.205101,-0.974582,-0.018069,0.026570,0.040891
0.629041,-0.477042,-0.613790,-0.017094,0.025812,0.039905
0.592456,-0.298082,-0.748427,-0.016178,0.025325,0.038720
0.534049,0.439104,-0.722481,-0.015351,0.025946,0.037577
-0.670288,0.572494,-0.472192,-0.016333,0.026765,0.036812
0.320788,0.898680,-0.299114,-0.015829,0.028070,0.036310
-0.445780,0.427693,0.786358,-0.016471,0.028668,0.037431
-0.558860,-0.423353,0.713055,-0.017281,0.027993,0.038439
-0.100852,-0.312109,-0.944678,-0.017405,0.027486,0.036974
0.476368,0.011228,0.879174,-0.016671,0.027462,0.038227
0.030703,0.877235,0.479079,-0.016600,0.028725,0.038882
0.885309,0.229686,0.404318,-0.015262,0.029023,0.039424
-0.453988,0.483206,-0.748603,-0.015912,0.029696,0.038257
0.105339,0.941858,0.319073,-0.015733,0.031045,0.038672
0.036589,-0.729681,-0.682808,-0.015655,0.029921,0.037607
0.583041,-0.805075,-0.109164,-0.014772,0.028690,0.037390
-0.623835,-0.561373,0.543774,-0.015669,0.027821,0.038136
0.489568,-0.815998,0.307360,-0.014926,0.026580,0.038532
-0.151146,-0.950764,-0.270561,-0.015126,0.025145,0.038078
0.964849,-0.019483,-0.262083,-0.013689,0.025079,0.037638
-0.465869,0.865250,-0.185223,-0.014351,0.026310,0.037312
0.715230,-0.606364,0.347517,-0.013285,0.025385,0.037765
0.751721,0.465796,0.466850,-0.012168,0.026027,0.038392
-0.906089,0.294936,0.303342,-0.013471,0.026419,0.038778
-0.549682,0.835365,-0.003768,-0.014252,0.027597,0.038716
-0.959837,-0.270077,0.075971,-0.015626,0.027164,0.038770
0.910254,-0.105751,-0.400318,-0.014282,0.026971,0.038133
0.139682,-0.546444,0.825765,-0.014059,0.026140,0.039274
-0.351108,0.935780,0.032222,-0.014547,0.027457,0.039264
0.845395,0.532539,0.041349,-0.013304,0.028187,0.039267
0.932489,0.286797,0.219573,-0.011939,0.028560,0.039527
-0.718181,0.051553,0.693945,-0.012957,0.028593,0.040470
-0.434388,-0.695512,0.572337,-0.013563,0.027551,0.041235
0.633556,0.773483,0.018202,-0.012634,0.028623,0.041202
-0.793182,-0.371016,-0.482917,-0.013754,0.028049,0.040450
0.797317,0.233708,0.556477,-0.012592,0.028344,0.041190
0.478592,0.843845,0.242641,-0.011889,0.029511,0.041478
0.099941,0.969159,0.225261,-0.011729,0.030853,0.041740
-0.075864,-0.411766,-0.908126,-0.011821,0.030222,0.040385
-0.714316,0.394461,0.578060,-0.012821,0.030741,0.041151
0.929734,0.184693,-0.318563,-0.011481,0.030960,0.040640
-0.030330,0.779536,0.625623,-0.011507,0.032023,0.041471
0.315526,0.940726,0.124410,-0.011043,0.033312,0.041588
0.227017,-0.851234,-0.473143,-0.010706,0.032059,0.040859
0.700939,-0.027290,0.712699,-0.009700,0.031975,0.041809
0.202934,0.873971,0.441578,-0.009399,0.033164,0.042374
0.548936,0.740791,0.387166,-0.008612,0.034162,0.042860
-0.383886,-0.900389,0.204769,-0.009140,0.032846,0.043088
0.838455,0.026247,0.544339,-0.007948,0.032837,0.043793
-0.697116,0.711987,0.084287,-0.008916,0.033791,0.043850
-0.176230,0.767122,-0.616820,-0.009151,0.034819,0.042924
0.766076,0.036923,0.641688,-0.008065,0.034822,0.043762
-0.767534,0.389526,0.509078,-0.009127,0.035318,0.044413
0.377517,-0.030821,0.925490,-0.008587,0.035226,0.045644
0.075062,-0.995184,-0.063041,-0.008471,0.033789,0.045492
0.143044,0.540235,0.829267,-0.008260,0.034494,0.046584
0.998253,-0.016299,0.056799,-0.006860,0.034423,0.046598
-0.495391,-0.516088,0.698743,-0.007538,0.033659,0.047504
-0.297615,0.790854,-0.534766,-0.007941,0.034709,0.046696
-0.907425,0.197822,0.370738,-0.009186,0.034935,0.047145
-0.512787,0.800006,-0.311513,-0.009883,0.035993,0.046649
-0.163324,0.083628,-0.983022,-0.010095,0.036059,0.045227
-0.743306,-0.531387,0.406355,-0.011106,0.035276,0.045725
-0.965383,-0.165528,-0.201585,-0.012421,0.035000,0.045384
0.270716,-0.844485,0.462123,-0.012031,0.033790,0.045957
0.713316,-0.424243,-0.557852,-0.011035,0.033161,0.045128
0.273255,0.883546,-0.380366,-0.010645,0.034327,0.044544
0.634232,-0.140300,-0.760307,-0.009761,0.034088,0.043442
-0.523499,-0.096191,0.846579,-0.010464,0.033910,0.044540
0.005769,0.722821,0.691012,-0.010442,0.034851,0.045423
0.926587,0.311877,-0.210166,-0.009164,0.035229,0.045075
0.878915,0.453339,0.148300,-0.007954,0.035799,0.045215
-0.432488,0.841749,-0.323129,-0.008531,0.036895,0.044714
-0.145393,0.351485,-0.924835,-0.008717,0.037322,0.043397
-0.153649,-0.412907,-0.897719,-0.008914,0.036712,0.042120
-0.720022,-0.614964,0.321539,-0.009878,0.035829,0.042499
0.857448,0.306875,0.413049,-0.008704,0.036195,0.043000
0.772035,0.437874,0.460682,-0.007649,0.036738,0.043564
-0.405642,-0.693059,0.595922,-0.008186,0.035753,0.044310
-0.177488,0.968375,-0.175352,-0.008414,0.037010,0.044014
-0.548542,-0.457720,-0.699710,-0.009141,0.036344,0.043013
-0.982788,0.182073,-0.031257,-0.010450,0.036540,0.042913
0.572201,-0.699575,-0.427996,-0.009668,0.035552,0.042281
0.169220,0.171241,-0.970588,-0.009428,0.035734,0.040923
-0.073765,-0.848917,0.523353,-0.009514,0.034550,0.041569
0.314785,0.371085,0.873617,-0.009080,0.035000,0.042681
0.951840,0.251425,0.175458,-0.007798,0.035289,0.042859
0.985715,0.115786,0.122311,-0.006473,0.035396,0.042965
0.737591,-0.659826,0.143486,-0.005482,0.034470,0.043098
-0.788041,0.044266,0.614029,-0.006523,0.034483,0.043858
0.554448,0.831473,0.035226,-0.005778,0.035542,0.043846
-0.201166,0.869029,-0.452018,-0.006037,0.036647,0.043189
0.723257,0.643963,0.249422,-0.005071,0.037451,0.043462
0.670040,-0.487772,-0.559576,-0.004178,0.036757,0.042664
-0.305393,-0.772911,-0.556187,-0.004576,0.035687,0.041873
-0.774108,-0.515472,-0.367485,-0.005591,0.034960,0.041333
0.981815,0.186916,-0.033181,-0.004290,0.035160,0.041235
0.722676,0.276485,-0.633479,-0.003334,0.035478,0.040347
0.390993,0.856699,-0.336440,-0.002815,0.036557,0.039852
-0.136625,-0.418134,-0.898052,-0.002991,0.035960,0.038621
-0.166872,-0.061348,0.984068,-0.003206,0.035833,0.039860
0.019160,-0.779401,-0.626233,-0.003176,0.034766,0.038988
-0.618713,-0.589542,0.519262,-0.003981,0.033949,0.039616
-0.176792,-0.789414,0.587853,-0.004207,0.032875,0.040332
-0.243980,0.611089,0.753024,-0.004519,0.033628,0.041261
0.807282,-0.481489,0.341269,-0.003462,0.032958,0.041652
-0.620392,-0.058039,-0.782142,-0.004265,0.032839,0.040580
0.861297,-0.358493,0.360070,-0.003140,0.032331,0.040995
0.389355,0.071422,0.918315,-0.002631,0.032382,0.042133
0.128115,0.990323,-0.053362,-0.002462,0.033623,0.042010
0.483314,0.478352,0.733203,-0.001834,0.034198,0.042904
0.851786,-0.512361,0.109302,-0.000731,0.033492,0.042989
-0.299982,-0.623115,0.722315,-0.001117,0.032645,0.043866
-0.296357,0.528487,-0.795534,-0.001497,0.033284,0.042784
0.724578,0.683091,0.091508,-0.000563,0.034120,0.042847
0.569303,-0.636261,0.520640,0.000170,0.033258,0.043461
-0.885916,-0.441482,-0.142288,-0.000968,0.032649,0.043223
-0.929939,-0.236620,0.281469,-0.002159,0.032304,0.043528
0.654287,-0.636180,0.408882,-0.001318,0.031448,0.043996
-0.151416,-0.674379,0.722694,-0.001510,0.030545,0.044864
0.034051,0.220639,0.974761,-0.001465,0.030788,0.046051
0.428664,0.903299,-0.017275,-0.000916,0.031901,0.045971
-0.700705,-0.709469,0.075268,-0.001808,0.030956,0.046008
-0.410245,-0.778502,-0.475010,-0.002327,0.029927,0.045345
-0.233993,-0.357229,-0.904231,-0.002622,0.029435,0.044139
-0.882035,0.421211,-0.211178,-0.003738,0.029932,0.043815
0.704117,-0.471126,0.531281,-0.002840,0.029297,0.044432
0.761823,0.514848,0.393138,-0.001873,0.029911,0.044874
-0.596341,0.302388,0.743599,-0.002624,0.030256,0.045757
-0.023411,-0.895715,0.444012,-0.002650,0.029087,0.046260
-0.719739,-0.356646,-0.595633,-0.003555,0.028600,0.045451
0.955752,-0.177026,-0.234945,-0.002346,0.028341,0.045097
0.224089,0.484516,-0.845594,-0.002062,0.028915,0.043977
-0.006876,0.321334,0.946941,-0.002068,0.029282,0.045111
0.407127,0.261990,0.874991,-0.001554,0.029574,0.046153
0.444909,0.397708,0.802424,-0.000995,0.030036,0.047100
-0.919846,-0.083592,0.383270,-0.002145,0.029893,0.047521
-0.981295,0.068022,0.180090,-0.003369,0.029941,0.047687
0.211940,-0.048417,0.976083,-0.003100,0.029843,0.048846
0.602688,-0.630957,0.488529,-0.002345,0.029019,0.049394
-0.397376,-0.901594,-0.170943,-0.002836,0.027860,0.049120
0.796322,0.407816,-0.446719,-0.001843,0.028333,0.048503
0.172995,0.323219,-0.930377,-0.001625,0.028699,0.047287
0.603640,0.018798,-0.797035,-0.000874,0.028687,0.046239
0.961625,-0.115252,-0.248986,0.000318,0.028509,0.045874
-0.864432,-0.409637,0.291472,-0.000752,0.027966,0.046178
0.182496,-0.139832,0.973212,-0.000525,0.027759,0.047323
-0.738555,-0.247651,-0.627061,-0.001437,0.027419,0.046491
-0.861692,-0.301085,0.408453,-0.002497,0.027014,0.046937
-0.280581,0.825305,0.490047,-0.002840,0.027997,0.047483
-0.499581,0.852689,0.152778,-0.003451,0.029011,0.047612
-0.519080,-0.153429,-0.840842,-0.004084,0.028787,0.046521
0.246289,0.424251,0.871408,-0.003777,0.029273,0.047533
0.031329,0.416668,-0.908519,-0.003734,0.029747,0.046361
-0.034173,0.828594,-0.558806,-0.003771,0.030725,0.045621
0.951103,0.053734,-0.304163,-0.002604,0.030753,0.045193
-0.737001,0.649289,-0.187759,-0.003501,0.031508,0.044909
0.848310,0.319392,0.422326,-0.002462,0.031860,0.045369
-0.077410,-0.672421,0.736110,-0.002553,0.031002,0.046210
0.731969,-0.480342,-0.483211,-0.001660,0.030380,0.045566
-0.402399,-0.091921,0.910838,-0.002146,0.030231,0.046618
-0.203295,-0.721422,0.661983,-0.002391,0.029319,0.047364
-0.989352,0.141912,0.032313,-0.003587,0.029455,0.047346
0.151685,-0.317162,-0.936162,-0.003399,0.029036,0.046155
0.794394,-0.426426,-0.432549,-0.002434,0.028485,0.045577
-0.764387,0.562481,0.315163,-0.003354,0.029130,0.045902
-0.602833,0.797179,0.033128,-0.004078,0.030056,0.045887
-0.413247,0.372507,-0.830942,-0.004571,0.030469,0.044830
0.112607,-0.552121,-0.826125,-0.004430,0.029768,0.043782
-0.102220,-0.958499,-0.266140,-0.004547,0.028580,0.043410
0.834931,0.262688,-0.483617,-0.003539,0.028861,0.042777
0.523680,-0.602234,0.602556,-0.002907,0.028104,0.043448
0.920288,0.383120,-0.079303,-0.001802,0.028530,0.043301
0.260313,0.891902,0.369794,-0.001488,0.029562,0.043692
-0.306014,-0.339854,0.889300,-0.001852,0.029121,0.044702
-0.550953,-0.294870,0.780707,-0.002507,0.028734,0.045580
0.051284,0.765699,-0.641151,-0.002443,0.029613,0.044762
-0.661279,0.507697,-0.552227,-0.003227,0.030182,0.044051
-0.794388,0.051759,-0.605201,-0.004168,0.030207,0.043279
0.652786,-0.738654,-0.168111,-0.003388,0.029294,0.043028
0.272792,-0.915669,0.295186,-0.003060,0.028173,0.043327
-0.734766,0.635947,-0.235990,-0.003927,0.028894,0.042996
0.140432,-0.957191,-0.253110,-0.003756,0.027727,0.042646
0.061595,0.914102,0.400779,-0.003679,0.028774,0.043069
0.394852,-0.899627,-0.186447,-0.003209,0.027678,0.042798
0.593709,0.299212,0.746981,-0.002505,0.027998,0.043629
0.439009,-0.050817,-0.897044,-0.001985,0.027906,0.042521
-0.133356,-0.871903,-0.471171,-0.002139,0.026847,0.041916
-0.070215,0.328067,0.942041,-0.002219,0.027201,0.042974
-0.356148,-0.749555,0.557965,-0.002635,0.026289,0.043578
-0.412343,-0.121252,0.902924,-0.003115,0.026116,0.044586
-0.391977,0.104109,-0.914065,-0.003570,0.026208,0.043463
-0.850828,0.134508,-0.507937,-0.004561,0.026334,0.042818
